"","X","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"1277",1277,1277,"87403378@OBS","Helichrysum arenarium","Plantae","Strawflower",101,22.95,53.6,"Poland",NA,"2014-07-22","19:49:00"
"1278",1278,1278,"87403275@OBS","Coenonympha pamphilus","Animalia","Small Heath",1,22.98604846,53.6132588148,"Poland",NA,"2014-07-22","19:49:00"
"1279",1279,1279,"87403241@OBS","Issoria lathonia","Animalia","Queen of Spain Fritillary",1,22.98604846,53.6132588148,"Poland",NA,"2014-07-22","19:46:00"
"1280",1280,1280,"87403186@OBS","Solidago virgaurea","Plantae","Goldenrod",1,22.980799377,53.6125825605,"Poland",NA,"2014-07-22","19:33:00"
"1281",1281,1281,"87403142@OBS","Galeopsis spec.","Plantae",NA,1001,22.985855341,53.6132795,"Poland",NA,"2014-07-22","19:06:00"
"1282",1282,1282,"87402994@OBS","Upupa epops","Animalia","Eurasian Hoopoe",1,22.9858016968,53.6160464594,"Poland",NA,"2014-07-21","20:52:00"
"1283",1283,1283,"87402909@OBS","Circus pygargus","Animalia","Montagu's Harrier",1,22.9937410355,53.6118712884,"Poland",NA,"2014-07-21","20:04:00"
"1284",1284,1284,"87402359@OBS","Clanga pomarina","Animalia","Lesser Spotted Eagle",2,22.9581856728,53.6292693519,"Poland",NA,"2014-07-21","11:46:00"
"1285",1285,1285,"87402297@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,22.9560184479,53.6291930044,"Poland",NA,"2014-07-21","11:42:00"
"1286",1286,1286,"87402286@OBS","Heptagenia flava","Animalia",NA,1,22.9836559296,53.6229097722,"Poland",NA,"2014-07-21","10:17:00"
"1287",1287,1287,"87402158@OBS","Ardea cinerea","Animalia","Grey Heron",1,22.927479744,53.5906708361,"Poland",NA,"2014-07-21","08:59:00"
"1288",1288,1288,"87402128@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",3,22.9069125652,53.5572696961,"Poland",NA,"2014-07-21","08:22:00"
"1289",1289,1289,"87402104@OBS","Motacilla alba","Animalia","White Wagtail",1,22.9173195362,53.5518649346,"Poland",NA,"2014-07-21","08:01:00"
"1290",1290,1290,"87402055@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",5,22.9173195362,53.5518649346,"Poland",NA,"2014-07-21","08:00:00"
"1291",1291,1291,"87402019@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,22.9449677467,53.542742834,"Poland",NA,"2014-07-21","07:36:00"
"1292",1292,1292,"87401915@OBS","Emberiza hortulana","Animalia","Ortolan Bunting",1,22.9836344719,53.5428002118,"Poland",NA,"2014-07-21","07:22:00"
"1293",1293,1293,"87401830@OBS","Lanius collurio","Animalia","Red-backed Shrike",6,23.0042338371,53.5375976377,"Poland",NA,"2014-07-21","07:01:00"
"1294",1294,1294,"87401435@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,23.0281805992,53.5840156476,"Poland",NA,"2014-07-21","06:31:00"
"1295",1295,1295,"87401421@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,23.0169153214,53.5933198826,"Poland",NA,"2014-07-21","06:06:00"
"1296",1296,1296,"87401409@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",2,22.9948997498,53.6029467492,"Poland",NA,"2014-07-21","05:49:00"
"1297",1297,1297,"87401401@OBS","Gallinago gallinago","Animalia","Common Snipe",9,22.9948997498,53.6029467492,"Poland",NA,"2014-07-21","05:33:00"
"1298",1298,1298,"87401376@OBS","Alauda arvensis","Animalia","Eurasian Skylark",1,23.0104780197,53.5968856445,"Poland",NA,"2014-07-20","20:44:00"
"1299",1299,1299,"87401359@OBS","Saxicola rubetra","Animalia","Whinchat",1,22.9904150963,53.6219393669,"Poland",NA,"2014-07-20","19:54:00"
"1300",1300,1300,"87401345@OBS","Phoenicurus ochruros","Animalia","Black Redstart",5,22.9838463664,53.6229415884,"Poland",NA,"2014-07-20","18:23:00"
"1301",1301,1301,"87401171@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,22.6279306412,53.4863474763,"Poland",NA,"2014-07-20","15:12:00"
"1302",1302,1302,"87401000@OBS","Lycaena virgaureae","Animalia","Scarce Copper",1,22.65,53.45,"Poland",NA,"2014-07-20","12:53:00"
"1303",1303,1303,"87400568@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.6544737816,53.4768856133,"Poland",NA,"2014-07-20","12:40:00"
"1304",1304,1304,"87400533@OBS","Sciurus vulgaris","Animalia","Eurasian Red Squirrel",1,22.6558631659,53.4747752406,"Poland",NA,"2014-07-20","12:36:00"
"1305",1305,1305,"87399161@OBS","Ciconia ciconia","Animalia","White Stork",3,22.9839161038,53.6225470659,"Poland",NA,"2014-07-20","10:59:00"
"1306",1306,1306,"87398870@OBS","Lestes sponsa","Animalia","Common Spreadwing",1,23.0009508133,53.6200748533,"Poland",NA,"2014-07-19","20:36:00"
"1307",1307,1307,"87398791@OBS","Platycnemis pennipes","Animalia","Blue Featherleg",15,22.9828378558,53.6239676477,"Poland",NA,"2014-07-19","18:32:00"
"1308",1308,1308,"87398766@OBS","Sympetrum sanguineum","Animalia","Ruddy Darter",1,22.0503544807,52.6326331284,"Poland",NA,"2014-07-19","13:10:00"
"1309",1309,1309,"87398477@OBS","Anax parthenope","Animalia","Lesser Emperor",2,16.9749283791,52.4036298282,"Poland",NA,"2014-07-18","18:42:00"
"1310",1310,1310,"87398467@OBS","Acrocephalus arundinaceus","Animalia","Great Reed Warbler",1,16.9749283791,52.4036298282,"Poland",NA,"2014-07-18","18:31:00"
"1311",1311,1311,"87345631@OBS","Polyommatus daphnis","Animalia","Meleager's Blue",4,22.4593752623,53.3156964656,"Poland",NA,"2014-07-16",NA
"1312",1312,1312,"87325841@OBS","Grus grus","Animalia","Common Crane",2,15.8179092407,52.5703511701,"Poland",NA,"2014-08-11","12:30:00"
"1313",1313,1313,"87325658@OBS","Corvus corax","Animalia","Northern Raven",1,14.5907235146,52.31693985,"Poland",NA,"2014-08-11","11:00:00"
"1314",1314,1314,"87318077@OBS","Boloria selene","Animalia","Small Pearl-bordered Fritillary",2,22.6,53.25,"Poland",NA,"2014-08-04",NA
"1315",1315,1315,"87318076@OBS","Sympetrum flaveolum","Animalia","Yellow-winged Darter",2,22.6,53.25,"Poland",NA,"2014-08-04",NA
"1316",1316,1316,"87318073@OBS","Ranunculus lingua","Plantae","Greater Spearwort",1,22.6137404144,53.2781986546,"Poland",NA,"2014-08-04",NA
"1317",1317,1317,"87318072@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.5747732818,53.2414885581,"Poland",NA,"2014-08-04",NA
"1318",1318,1318,"87318063@OBS","Chiasmia clathrata","Animalia","Latticed Heath",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1319",1319,1319,"87318062@OBS","Xestia c-nigrum","Animalia","Setaceous Hebrew Character",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1320",1320,1320,"87318059@OBS","Araschnia levana","Animalia","Map Butterfly",1,22.6442207024,53.4822168497,"Poland",NA,"2014-08-04",NA
"1321",1321,1321,"87318058@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1322",1322,1322,"87318057@OBS","Catocala nupta","Animalia","Red Underwing",2,22.6482547447,53.4835575594,"Poland",NA,"2014-08-04",NA
"1323",1323,1323,"87318056@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.6482547447,53.4835575594,"Poland",NA,"2014-08-04",NA
"1324",1324,1324,"87318055@OBS","Lanius collurio","Animalia","Red-backed Shrike",3,22.7122887969,53.4844697963,"Poland",NA,"2014-08-04",NA
"1325",1325,1325,"87318054@OBS","Grus grus","Animalia","Common Crane",1,22.7008733153,53.4787492628,"Poland",NA,"2014-08-04",NA
"1326",1326,1326,"87318053@OBS","Lycaena tityrus","Animalia","Sooty Copper",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1327",1327,1327,"87318052@OBS","Issoria lathonia","Animalia","Queen of Spain Fritillary",1,22.6044738851,53.2997258479,"Poland",NA,"2014-08-04",NA
"1328",1328,1328,"87318051@OBS","Argynnis laodice","Animalia","Pallas's Fritillary",1,22.6054126583,53.2998444672,"Poland",NA,"2014-08-04",NA
"1329",1329,1329,"87318050@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.6055574976,53.2998348494,"Poland",NA,"2014-08-04",NA
"1330",1330,1330,"87318030@OBS","Lacerta agilis","Animalia","Sand Lizard",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1331",1331,1331,"87318028@OBS","Laothoe populi","Animalia","Poplar Hawk-moth",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1332",1332,1332,"87318027@OBS","Arctia caja","Animalia","Garden Tiger",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1333",1333,1333,"87318024@OBS","Lomaspilis marginata","Animalia","Clouded Border",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1334",1334,1334,"87310783@OBS","Bombus rupestris","Animalia","Red-tailed Cuckoo Bee",1,18.7356095016,54.3745330189,"Poland",NA,"2014-08-03",NA
"1335",1335,1335,"87310735@OBS","Cepaea nemoralis","Animalia","Larger banded snail",1,22.7245833725,53.4901263246,"Poland",NA,"2014-07-27",NA
"1336",1336,1336,"87310672@OBS","Helix pomatia","Animalia","Escargot",2,22.7245833725,53.4901263246,"Poland",NA,"2014-07-27",NA
"1337",1337,1337,"87310615@OBS","Pieris brassicae","Animalia","Large White",1,22.6478078216,53.4839596643,"Poland",NA,"2014-07-24",NA
"1338",1338,1338,"87310592@OBS","Lycaena virgaureae","Animalia","Scarce Copper",1,22.65,53.45,"Poland",NA,"2014-07-24",NA
"1339",1339,1339,"87310465@OBS","Melanargia galathea","Animalia","Marbled White",1,22.667613253,53.467038239,"Poland",NA,"2014-07-24",NA
"1340",1340,1340,"87307306@OBS","Calopteryx splendens","Animalia","Banded Demoiselle",1,22.6507334411,53.4818143293,"Poland",NA,"2014-07-24",NA
"1341",1341,1341,"87291581@OBS","Lacerta agilis","Animalia","Sand Lizard",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1342",1342,1342,"87290332@OBS","Laothoe populi","Animalia","Poplar Hawk-moth",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1343",1343,1343,"87290325@OBS","Cyclophora annularia","Animalia","Mocha",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1344",1344,1344,"87290322@OBS","Ochropleura plecta","Animalia","Flame Shoulder",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1345",1345,1345,"87290295@OBS","Arctia caja","Animalia","Garden Tiger",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1346",1346,1346,"87290284@OBS","Deilephila elpenor","Animalia","Elephant Hawk-moth",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1347",1347,1347,"87290217@OBS","Lomaspilis marginata","Animalia","Clouded Border",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1348",1348,1348,"87290212@OBS","Cosmorhoe ocellata","Animalia","Purple Bar",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1349",1349,1349,"87290184@OBS","Scopula immorata","Animalia","Lewes Wave",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1350",1350,1350,"87290076@OBS","Chiasmia clathrata","Animalia","Latticed Heath",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1351",1351,1351,"87290073@OBS","Xestia c-nigrum","Animalia","Setaceous Hebrew Character",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1352",1352,1352,"87290056@OBS","Eupithecia icterata","Animalia","Tawny Speckled Pug",1,22.6444110554,53.4823414208,"Poland",NA,"2014-08-04",NA
"1353",1353,1353,"87290044@OBS","Araschnia levana","Animalia","Map Butterfly",1,22.6442207024,53.4822168497,"Poland",NA,"2014-08-04",NA
"1354",1354,1354,"87290037@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1355",1355,1355,"87290033@OBS","Catocala nupta","Animalia","Red Underwing",2,22.6482547447,53.4835575594,"Poland",NA,"2014-08-04",NA
"1356",1356,1356,"87290032@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.6482547447,53.4835575594,"Poland",NA,"2014-08-04",NA
"1357",1357,1357,"87290020@OBS","Lanius collurio","Animalia","Red-backed Shrike",3,22.7122887969,53.4844697963,"Poland",NA,"2014-08-04",NA
"1358",1358,1358,"87290017@OBS","Grus grus","Animalia","Common Crane",1,22.7008733153,53.4787492628,"Poland",NA,"2014-08-04",NA
"1359",1359,1359,"87289995@OBS","Lycaena tityrus","Animalia","Sooty Copper",1,22.6,53.45,"Poland",NA,"2014-08-04",NA
"1360",1360,1360,"87289980@OBS","Issoria lathonia","Animalia","Queen of Spain Fritillary",1,22.6044738851,53.2997258479,"Poland",NA,"2014-08-04",NA
"1361",1361,1361,"87289975@OBS","Argynnis laodice","Animalia","Pallas's Fritillary",1,22.6054126583,53.2998444672,"Poland",NA,"2014-08-04",NA
"1362",1362,1362,"87289971@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.6055574976,53.2998348494,"Poland",NA,"2014-08-04",NA
"1363",1363,1363,"87289966@OBS","Coenonympha pamphilus","Animalia","Small Heath",1,22.6055574976,53.2998348494,"Poland",NA,"2014-08-04",NA
"1364",1364,1364,"87289964@OBS","Boloria selene","Animalia","Small Pearl-bordered Fritillary",2,22.6,53.25,"Poland",NA,"2014-08-04",NA
"1365",1365,1365,"87289915@OBS","Polyommatus icarus","Animalia","Common Blue",1,22.6053643785,53.2998156139,"Poland",NA,"2014-08-04",NA
"1366",1366,1366,"87289906@OBS","Sympetrum flaveolum","Animalia","Yellow-winged Darter",2,22.6,53.25,"Poland",NA,"2014-08-04",NA
"1367",1367,1367,"87289895@OBS","Ranunculus lingua","Plantae","Greater Spearwort",1,22.6137404144,53.2781986546,"Poland",NA,"2014-08-04",NA
"1368",1368,1368,"87289882@OBS","Acrocephalus paludicola","Animalia","Aquatic Warbler",1,22.6118092239,53.2778907289,"Poland",NA,"2014-08-04",NA
"1369",1369,1369,"87289875@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.6153494045,53.2786031044,"Poland",NA,"2014-08-04",NA
"1370",1370,1370,"87289856@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.5747732818,53.2414885581,"Poland",NA,"2014-08-04",NA
"1371",1371,1371,"87233679@OBS","Pelophylax ridibundus","Animalia","Eurasian Marsh Frog",1,22.7196266502,53.4929476239,"Poland",NA,"2014-07-27",NA
"1372",1372,1372,"87233607@OBS","Apatura ilia","Animalia","Lesser Purple Emperor",1,19.9,50,"Poland",NA,"2014-07-19",NA
"1373",1373,1373,"87205561@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,23.8359841704,52.7206453242,"Poland",NA,"2014-07-22",NA
"1374",1374,1374,"87171259@OBS","Larus canus","Animalia","Mew Gull",1,18.7387852371,54.3739080763,"Poland",NA,"2014-08-03",NA
"1375",1375,1375,"87171255@OBS","Chroicocephalus ridibundus","Animalia","Black-headed Gull",1,18.7387852371,54.3739080763,"Poland",NA,"2014-08-03",NA
"1376",1376,1376,"87171223@OBS","Sturnus vulgaris","Animalia","Common Starling",1,18.6649812385,54.3476459349,"Poland",NA,"2014-08-03",NA
"1377",1377,1377,"87171221@OBS","Streptopelia decaocto","Animalia","Eurasian Collared Dove",1,18.6649812385,54.3476459349,"Poland",NA,"2014-08-03",NA
"1378",1378,1378,"87171215@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,18.6649812385,54.3476459349,"Poland",NA,"2014-08-03",NA
"1379",1379,1379,"87171199@OBS","Sitta europaea","Animalia","Eurasian Nuthatch",1,18.7310316414,54.3680333459,"Poland",NA,"2014-08-03",NA
"1380",1380,1380,"87171175@OBS","Passer domesticus","Animalia","House Sparrow",2,18.571758382,54.4454711341,"Poland",NA,"2014-08-02",NA
"1381",1381,1381,"87171137@OBS","Larus argentatus","Animalia","European Herring Gull",2,18.5631327331,54.4576404962,"Poland",NA,"2014-08-02",NA
"1382",1382,1382,"87171129@OBS","Columba palumbus","Animalia","Common Wood Pigeon",1,18.5624031723,54.4572912382,"Poland",NA,"2014-08-02",NA
"1383",1383,1383,"87171125@OBS","Chroicocephalus ridibundus","Animalia","Black-headed Gull",1,18.5630469024,54.4577402836,"Poland",NA,"2014-08-02",NA
"1384",1384,1384,"87171121@OBS","Corvus cornix","Animalia","Hooded Crow",1,18.5630469024,54.4577402836,"Poland",NA,"2014-08-02",NA
"1385",1385,1385,"87171106@OBS","Buteo buteo","Animalia","Common Buzzard",1,18.7318906188,54.3684077803,"Poland",NA,"2014-08-02",NA
"1386",1386,1386,"87170850@OBS","Passer domesticus","Animalia","House Sparrow",2,20.9632301889,52.218177407,"Poland",NA,"2014-08-01",NA
"1387",1387,1387,"87170741@OBS","Corvus cornix","Animalia","Hooded Crow",1,20.9644103609,52.2139770043,"Poland",NA,"2014-07-31",NA
"1388",1388,1388,"87170686@OBS","Coloeus monedula","Animalia","Western Jackdaw",1,20.9653761238,52.2165339502,"Poland",NA,"2014-07-30",NA
"1389",1389,1389,"87169575@OBS","Coloeus monedula monedula","Animalia","Western Jackdaw ssp monedula",1,23.1348396465,53.1319290075,"Poland",NA,"2014-07-28",NA
"1390",1390,1390,"87169571@OBS","Coloeus monedula spermologus","Animalia","Western Jackdaw ssp spermologus",1,23.1348396465,53.1319290075,"Poland",NA,"2014-07-28",NA
"1391",1391,1391,"87169172@OBS","Cygnus olor","Animalia","Mute Swan",8,22.7403406799,53.4945813943,"Poland",NA,"2014-07-27",NA
"1392",1392,1392,"87168706@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.7377798408,53.4992789063,"Poland",NA,"2014-07-26",NA
"1393",1393,1393,"87168380@OBS","Saxicola rubetra","Animalia","Whinchat",1,22.5624284148,53.3697076687,"Poland",NA,"2014-07-26",NA
"1394",1394,1394,"87168356@OBS","Aglais io","Animalia","Peacock",1,22.5630500168,53.3719614851,"Poland",NA,"2014-07-26",NA
"1395",1395,1395,"87167852@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,22.6164454222,53.4456359478,"Poland",NA,"2014-07-26",NA
"1396",1396,1396,"87167533@OBS","Grus grus","Animalia","Common Crane",2,22.7037057281,53.4790046602,"Poland",NA,"2014-07-26",NA
"1397",1397,1397,"87167528@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.702074945,53.481609626,"Poland",NA,"2014-07-26",NA
"1398",1398,1398,"87167419@OBS","Chloris chloris","Animalia","European Greenfinch",1,22.7327263914,53.4920158718,"Poland",NA,"2014-07-25",NA
"1399",1399,1399,"87167374@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",2,22.7329302393,53.4920988502,"Poland",NA,"2014-07-25",NA
"1400",1400,1400,"87166961@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,22.645615451,53.4920222049,"Poland",NA,"2014-07-24",NA
"1401",1401,1401,"87166955@OBS","Nymphalis antiopa","Animalia","Camberwell Beauty",1,22.628152594,53.4868579786,"Poland",NA,"2014-07-24",NA
"1402",1402,1402,"87166950@OBS","Ardea alba","Animalia","Great Egret",1,22.6264359802,53.4851981753,"Poland",NA,"2014-07-24",NA
"1403",1403,1403,"87166934@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,22.6286317036,53.486187781,"Poland",NA,"2014-07-24",NA
"1404",1404,1404,"87166914@OBS","Pararge aegeria","Animalia","Speckled Wood",1,22.6533512771,53.4802820232,"Poland",NA,"2014-07-24",NA
"1405",1405,1405,"87166906@OBS","Vanessa atalanta","Animalia","Red Admiral",1,22.6567771286,53.4737693047,"Poland",NA,"2014-07-24",NA
"1406",1406,1406,"87166879@OBS","Aglais urticae","Animalia","Small Tortoiseshell",1,22.6965241134,53.4817632533,"Poland",NA,"2014-07-24",NA
"1407",1407,1407,"87166874@OBS","Maniola jurtina","Animalia","Meadow Brown",1,22.7148060501,53.4907006131,"Poland",NA,"2014-07-24",NA
"1408",1408,1408,"87166843@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.7180247009,53.4900622927,"Poland",NA,"2014-07-24",NA
"1409",1409,1409,"87164749@OBS","Ciconia ciconia","Animalia","White Stork",1,22.7192777954,53.4917350208,"Poland",NA,"2014-07-23",NA
"1410",1410,1410,"87164251@OBS","Anthus trivialis","Animalia","Tree Pipit",1,23.8427711651,52.7040912798,"Poland",NA,"2014-07-23",NA
"1411",1411,1411,"87164141@OBS","Erithacus rubecula","Animalia","European Robin",1,23.849058263,52.7019524179,"Poland",NA,"2014-07-23",NA
"1412",1412,1412,"87164124@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,23.8522697054,52.7005774306,"Poland",NA,"2014-07-23",NA
"1413",1413,1413,"87164024@OBS","Locustella luscinioides","Animalia","Savi's Warbler",1,23.8527095877,52.7008960012,"Poland",NA,"2014-07-23",NA
"1414",1414,1414,"87164015@OBS","Poecile palustris","Animalia","Marsh Tit",1,23.8351966068,52.6942347407,"Poland",NA,"2014-07-23",NA
"1415",1415,1415,"87163883@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",1,23.8331799209,52.6950082157,"Poland",NA,"2014-07-23",NA
"1416",1416,1416,"87163882@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.832696788,52.69362351,"Poland",NA,"2014-07-23",NA
"1417",1417,1417,"87163879@OBS","Ficedula hypoleuca","Animalia","European Pied Flycatcher",1,23.8324392959,52.6938185846,"Poland",NA,"2014-07-23",NA
"1418",1418,1418,"87163872@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",1,23.8324392959,52.6938185846,"Poland",NA,"2014-07-23",NA
"1419",1419,1419,"87163856@OBS","Sturnus vulgaris","Animalia","Common Starling",1,23.8324392959,52.6938185846,"Poland",NA,"2014-07-23",NA
"1420",1420,1420,"87163853@OBS","Cyanistes caeruleus","Animalia","Eurasian Blue Tit",1,23.8324392959,52.6938185846,"Poland",NA,"2014-07-23",NA
"1421",1421,1421,"87163845@OBS","Fringilla coelebs","Animalia","Common Chaffinch",2,23.8309300505,52.6927229553,"Poland",NA,"2014-07-23",NA
