"","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"4961",4961,"86051035@OBS","Ciconia ciconia","Animalia","White Stork",1,22.72452584,53.5162982,"Poland",NA,2014-07-04,13:40:00
"4962",4962,"86051034@OBS","Ciconia ciconia","Animalia","White Stork",2,22.72201745,53.52215727,"Poland",NA,2014-07-04,13:43:00
"4963",4963,"86051033@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.72134923,53.52375446,"Poland",NA,2014-07-04,13:44:00
"4964",4964,"86051029@OBS","Vanessa atalanta","Animalia","Red Admiral",1,22.7211988,53.52757668,"Poland",NA,2014-07-04,13:46:00
"4965",4965,"86051028@OBS","Melanargia galathea","Animalia","Marbled White",1,22.71898328,53.52924273,"Poland",NA,2014-07-04,13:47:00
"4966",4966,"86051026@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.72079043,53.53132017,"Poland",NA,2014-07-04,13:51:00
"4967",4967,"86051024@OBS","Polygonia c-album","Animalia","Comma Butterfly",2,22.72045629,53.53214944,"Poland",NA,2014-07-04,14:18:00
"4968",4968,"86051023@OBS","Lycaena virgaureae","Animalia","Scarce Copper",3,22.7,53.5,"Poland",NA,2014-07-04,14:18:00
"4969",4969,"86051021@OBS","Pieris brassicae","Animalia","Large White",1,22.72046909,53.53214964,"Poland",NA,2014-07-04,14:18:00
"4970",4970,"86051020@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.7,53.5,"Poland",NA,2014-07-04,14:19:00
"4971",4971,"86051019@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.7204765,53.53215912,"Poland",NA,2014-07-04,14:19:00
"4972",4972,"86051017@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.7,53.5,"Poland",NA,2014-07-04,14:21:00
"4973",4973,"86051016@OBS","Melanargia galathea","Animalia","Marbled White",1,22.7198457,53.53234083,"Poland",NA,2014-07-04,14:22:00
"4974",4974,"86051015@OBS","Thymelicus lineola","Animalia","Essex Skipper",4,22.71984382,53.53235093,"Poland",NA,2014-07-04,14:23:00
"4975",4975,"86051013@OBS","Aphantopus hyperantus","Animalia","Ringlet",30,22.71847803,53.53281948,"Poland",NA,2014-07-04,14:26:00
"4976",4976,"86051011@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,22.7182703,53.5329765,"Poland",NA,2014-07-04,14:27:00
"4977",4977,"86051008@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.7,53.5,"Poland",NA,2014-07-04,14:29:00
"4978",4978,"86051007@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.7,53.5,"Poland",NA,2014-07-04,14:30:00
"4979",4979,"86051005@OBS","Maniola jurtina","Animalia","Meadow Brown",1,22.71972257,53.53238649,"Poland",NA,2014-07-04,14:33:00
"4980",4980,"86051003@OBS","Emberiza citrinella","Animalia","Yellowhammer",2,22.72060517,53.53206718,"Poland",NA,2014-07-04,14:41:00
"4981",4981,"86051002@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.72036503,53.53215082,"Poland",NA,2014-07-04,14:55:00
"4982",4982,"86051001@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.72261543,53.53322794,"Poland",NA,2014-07-04,14:57:00
"4983",4983,"86050998@OBS","Epipactis helleborine","Plantae","Broad-leaved Helleborine",2,22.72,53.53,"Poland",NA,2014-07-04,15:00:00
"4984",4984,"86050997@OBS","Pieris napi","Animalia","Green-veined White",3,22.72303082,53.5335806,"Poland",NA,2014-07-04,15:04:00
"4985",4985,"86050996@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.7,53.5,"Poland",NA,2014-07-04,15:04:00
"4986",4986,"86050995@OBS","Speyeria aglaja","Animalia","Dark Green Fritillary",2,22.72310716,53.5335549,"Poland",NA,2014-07-04,15:07:00
"4987",4987,"86050993@OBS","Thymelicus lineola","Animalia","Essex Skipper",1,22.72305734,53.53350229,"Poland",NA,2014-07-04,15:08:00
"4988",4988,"86050992@OBS","Maniola jurtina","Animalia","Meadow Brown",3,22.72295684,53.53344941,"Poland",NA,2014-07-04,15:09:00
"4989",4989,"86050991@OBS","Araschnia levana","Animalia","Map Butterfly",1,22.72295641,53.53344967,"Poland",NA,2014-07-04,15:09:00
"4990",4990,"86050990@OBS","Aphantopus hyperantus","Animalia","Ringlet",3,22.72288295,53.5334293,"Poland",NA,2014-07-04,15:10:00
"4991",4991,"86050988@OBS","Epipactis helleborine","Plantae","Broad-leaved Helleborine",7,22.72,53.53,"Poland",NA,2014-07-04,15:11:00
"4992",4992,"86050986@OBS","Lycaena virgaureae","Animalia","Scarce Copper",3,22.7,53.5,"Poland",NA,2014-07-04,15:14:00
"4993",4993,"86050985@OBS","Maniola jurtina","Animalia","Meadow Brown",3,22.72294152,53.53320612,"Poland",NA,2014-07-04,15:14:00
"4994",4994,"86050984@OBS","Speyeria aglaja","Animalia","Dark Green Fritillary",2,22.72293552,53.53320396,"Poland",NA,2014-07-04,15:14:00
"4995",4995,"86050983@OBS","Aphantopus hyperantus","Animalia","Ringlet",10,22.72295053,53.53319177,"Poland",NA,2014-07-04,15:14:00
"4996",4996,"86050982@OBS","Brenthis ino","Animalia","Lesser Marbled Fritillary",10,22.7,53.5,"Poland",NA,2014-07-04,15:15:00
"4997",4997,"86050981@OBS","Melitaea diamina","Animalia","False Heath Fritillary",4,22.7,53.5,"Poland",NA,2014-07-04,15:21:00
"4998",4998,"86050980@OBS","Lycaena alciphron","Animalia","Purple-shot Copper",1,22.72297594,53.53310575,"Poland",NA,2014-07-04,15:21:00
"4999",4999,"86050979@OBS","Coenonympha glycerion","Animalia","Chestnut Heath",1,22.7,53.5,"Poland",NA,2014-07-04,15:23:00
"5000",5000,"86050978@OBS","Melanargia galathea","Animalia","Marbled White",1,22.72305991,53.53324773,"Poland",NA,2014-07-04,15:25:00
"5001",5001,"86050975@OBS","Vanessa atalanta","Animalia","Red Admiral",1,22.72619798,53.52025599,"Poland",NA,2014-07-04,15:42:00
"5002",5002,"86050967@OBS","Thymelicus lineola","Animalia","Essex Skipper",2,22.72704548,53.52071672,"Poland",NA,2014-07-04,15:59:00
"5003",5003,"86050966@OBS","Maniola jurtina","Animalia","Meadow Brown",3,22.72704517,53.52071666,"Poland",NA,2014-07-04,15:59:00
"5004",5004,"86050965@OBS","Aphantopus hyperantus","Animalia","Ringlet",15,22.72703988,53.52071973,"Poland",NA,2014-07-04,16:00:00
"5005",5005,"86050964@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.727039,53.52072111,"Poland",NA,2014-07-04,16:00:00
"5006",5006,"86050963@OBS","Pieris napi","Animalia","Green-veined White",2,22.72703913,53.52072307,"Poland",NA,2014-07-04,16:00:00
"5007",5007,"86050957@OBS","Aglais urticae","Animalia","Small Tortoiseshell",1,22.72391591,53.51731189,"Poland",NA,2014-07-04,16:06:00
"5008",5008,"86050956@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.72201345,53.51519894,"Poland",NA,2014-07-04,16:08:00
"5009",5009,"86050955@OBS","Polygonia c-album","Animalia","Comma Butterfly",2,22.72201108,53.51512861,"Poland",NA,2014-07-04,16:09:00
"5010",5010,"86050953@OBS","Ciconia ciconia","Animalia","White Stork",1,22.71603464,53.51282863,"Poland",NA,2014-07-04,16:17:00
"5011",5011,"86050952@OBS","Calopteryx splendens","Animalia","Banded Demoiselle",1,22.71499067,53.51241754,"Poland",NA,2014-07-04,16:17:00
"5012",5012,"86050951@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.71122321,53.51147493,"Poland",NA,2014-07-04,16:18:00
"5013",5013,"86050950@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.69446024,53.50639969,"Poland",NA,2014-07-04,16:21:00
"5014",5014,"86050945@OBS","Vanessa atalanta","Animalia","Red Admiral",1,22.67645178,53.50868447,"Poland",NA,2014-07-04,16:25:00
"5015",5015,"86050943@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.67261255,53.510387,"Poland",NA,2014-07-04,16:26:00
"5016",5016,"86050939@OBS","Ciconia ciconia","Animalia","White Stork",4,22.66427021,53.50949771,"Poland",NA,2014-07-04,16:27:00
"5017",5017,"86050937@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.66101313,53.50964537,"Poland",NA,2014-07-04,16:28:00
"5018",5018,"86050935@OBS","Saxicola rubetra","Animalia","Whinchat",2,22.65567251,53.50988032,"Poland",NA,2014-07-04,16:29:00
"5019",5019,"86050934@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",2,22.65420635,53.50996173,"Poland",NA,2014-07-04,16:30:00
"5020",5020,"86050929@OBS","Chloris chloris","Animalia","European Greenfinch",1,22.64894501,53.50795252,"Poland",NA,2014-07-04,16:31:00
"5021",5021,"86050922@OBS","Ciconia ciconia","Animalia","White Stork",3,22.64977584,53.50309943,"Poland",NA,2014-07-04,16:33:00
"5022",5022,"86050921@OBS","Ciconia ciconia","Animalia","White Stork",1,22.65095924,53.50160108,"Poland",NA,2014-07-04,16:33:00
"5023",5023,"86050917@OBS","Sturnus vulgaris","Animalia","Common Starling",3,22.64956341,53.49655866,"Poland",NA,2014-07-04,16:35:00
"5024",5024,"86050915@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.64850976,53.494342,"Poland",NA,2014-07-04,16:35:00
"5025",5025,"86050914@OBS","Ciconia ciconia","Animalia","White Stork",1,22.6463948,53.49343395,"Poland",NA,2014-07-04,16:36:00
"5026",5026,"86050913@OBS","Cygnus olor","Animalia","Mute Swan",2,22.64459663,53.49074316,"Poland",NA,2014-07-04,16:37:00
"5027",5027,"86050912@OBS","Cygnus olor","Animalia","Mute Swan",4,22.64442635,53.49066339,"Poland",NA,2014-07-04,16:38:00
"5028",5028,"86050910@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",2,22.65589491,53.47439876,"Poland",NA,2014-07-04,16:44:00
"5029",5029,"86050908@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,22.65742283,53.47319976,"Poland",NA,2014-07-04,16:45:00
"5030",5030,"86050907@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,22.66040366,53.47084873,"Poland",NA,2014-07-04,16:53:00
"5031",5031,"86050906@OBS","Motacilla alba","Animalia","White Wagtail",1,22.65543854,53.4748557,"Poland",NA,2014-07-04,16:56:00
"5032",5032,"86050904@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.6,53.45,"Poland",NA,2014-07-04,17:08:00
"5033",5033,"86050903@OBS","Leptidea sinapis","Animalia","Wood White",1,22.62711401,53.48668627,"Poland",NA,2014-07-04,17:09:00
"5034",5034,"86050901@OBS","Aphantopus hyperantus","Animalia","Ringlet",1,22.62706185,53.48666392,"Poland",NA,2014-07-04,17:09:00
"5035",5035,"86050900@OBS","Thymelicus lineola","Animalia","Essex Skipper",1,22.62730278,53.48646035,"Poland",NA,2014-07-04,17:15:00
"5036",5036,"86050899@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.62802498,53.48628893,"Poland",NA,2014-07-04,17:16:00
"5037",5037,"86050898@OBS","Leptidea sinapis","Animalia","Wood White",1,22.62873793,53.48605307,"Poland",NA,2014-07-04,17:17:00
"5038",5038,"86050896@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,2014-07-04,17:19:00
"5039",5039,"86050895@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.6303536,53.48628224,"Poland",NA,2014-07-04,17:19:00
"5040",5040,"86050893@OBS","Zootoca vivipara","Animalia","Common Lizard",1,22.63116579,53.4865233,"Poland",NA,2014-07-04,17:21:00
"5041",5041,"86050891@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,22.63122381,53.48655689,"Poland",NA,2014-07-04,17:22:00
"5042",5042,"86050890@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.63138123,53.48658762,"Poland",NA,2014-07-04,17:22:00
"5043",5043,"86050889@OBS","Nymphalis xanthomelas","Animalia","Yellow-legged Tortoiseshell",1,22.63224724,53.48686642,"Poland",NA,2014-07-04,17:31:00
"5044",5044,"86050888@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.63224752,53.48686642,"Poland",NA,2014-07-04,17:31:00
"5045",5045,"86050887@OBS","Pieris napi","Animalia","Green-veined White",2,22.63307994,53.48719048,"Poland",NA,2014-07-04,17:34:00
"5046",5046,"86050886@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.63308698,53.48719502,"Poland",NA,2014-07-04,17:34:00
"5047",5047,"86050885@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.63316466,53.48722093,"Poland",NA,2014-07-04,17:34:00
"5048",5048,"86050884@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.6,53.45,"Poland",NA,2014-07-04,17:35:00
"5049",5049,"86050883@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.63333167,53.48727429,"Poland",NA,2014-07-04,17:35:00
"5050",5050,"86050882@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.63404989,53.48752069,"Poland",NA,2014-07-04,17:36:00
"5051",5051,"86050881@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.63429054,53.48764463,"Poland",NA,2014-07-04,17:37:00
"5052",5052,"86050879@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,2014-07-04,17:37:00
"5053",5053,"86050877@OBS","Chloris chloris","Animalia","European Greenfinch",1,22.63514312,53.48792247,"Poland",NA,2014-07-04,17:38:00
"5054",5054,"86050876@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.63571552,53.48807689,"Poland",NA,2014-07-04,17:39:00
"5055",5055,"86050875@OBS","Pieris napi","Animalia","Green-veined White",4,22.63603483,53.48819591,"Poland",NA,2014-07-04,17:39:00
"5056",5056,"86050874@OBS","Sturnus vulgaris","Animalia","Common Starling",20,22.63632124,53.4883214,"Poland",NA,2014-07-04,17:39:00
"5057",5057,"86050873@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,2014-07-04,17:40:00
"5058",5058,"86050872@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.6,53.45,"Poland",NA,2014-07-04,17:41:00
"5059",5059,"86050870@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,22.63696904,53.48856842,"Poland",NA,2014-07-04,17:41:00
"5060",5060,"86050869@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",2,22.6377448,53.48926899,"Poland",NA,2014-07-04,17:44:00
"5061",5061,"86050865@OBS","Sturnus vulgaris","Animalia","Common Starling",100,22.63811997,53.48922534,"Poland",NA,2014-07-04,17:46:00
"5062",5062,"86050864@OBS","Zootoca vivipara","Animalia","Common Lizard",1,22.63851172,53.48956939,"Poland",NA,2014-07-04,17:46:00
"5063",5063,"86050859@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.45,"Poland",NA,2014-07-04,17:58:00
"5064",5064,"86050857@OBS","Zootoca vivipara","Animalia","Common Lizard",1,22.62911651,53.48595993,"Poland",NA,2014-07-04,18:02:00
"5065",5065,"86050856@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,22.62779634,53.48634456,"Poland",NA,2014-07-04,18:04:00
"5066",5066,"86050850@OBS","Hirundo rustica","Animalia","Barn Swallow",15,22.59162091,53.35063511,"Poland",NA,2014-07-04,20:30:00
"5067",5067,"86050849@OBS","Emberiza citrinella","Animalia","Yellowhammer",2,22.59161955,53.35063143,"Poland",NA,2014-07-04,20:31:00
"5068",5068,"86050846@OBS","Ciconia ciconia","Animalia","White Stork",1,22.591693,53.349212,"Poland",NA,2014-07-04,20:36:00
"5069",5069,"86050845@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.58924892,53.35015338,"Poland",NA,2014-07-04,20:36:00
"5070",5070,"86050844@OBS","Callimorpha dominula","Animalia","Scarlet Tiger",1,22.58861796,53.35004317,"Poland",NA,2014-07-04,20:39:00
"5071",5071,"86050840@OBS","Acrocephalus paludicola","Animalia","Aquatic Warbler",1,22.582794,53.349366,"Poland",NA,2014-07-04,20:48:00
"5072",5072,"86050835@OBS","Gryllus campestris","Animalia","Field Cricket",2,22.59053437,53.35038385,"Poland",NA,2014-07-04,21:01:00
"5073",5073,"86050834@OBS","Grus grus","Animalia","Common Crane",5,22.584468,53.344422,"Poland",NA,2014-07-04,21:08:00
"5074",5074,"86050829@OBS","Acrocephalus paludicola","Animalia","Aquatic Warbler",10,22.573578,53.348783,"Poland",NA,2014-07-04,21:38:00
"5075",5075,"86050828@OBS","Alces alces","Animalia","Elk",2,22.550983,53.358747,"Poland",NA,2014-07-04,21:39:00
"5076",5076,"86050827@OBS","Alces alces","Animalia","Elk",3,22.538366,53.349731,"Poland",NA,2014-07-04,21:40:00
"5077",5077,"86050826@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,22.577998,53.349264,"Poland",NA,2014-07-04,21:41:00
"5078",5078,"86050814@OBS","Coenonympha tullia","Animalia","Large Heath",1,22.581222,53.348681,"Poland",NA,2014-07-04,22:16:00
"5079",5079,"86050810@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.55,53.35,"Poland",NA,2014-07-04,22:33:00
"5080",5080,"86050809@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.55,53.35,"Poland",NA,2014-07-04,22:34:00
"5081",5081,"86022984@OBS","Coenonympha pamphilus","Animalia","Small Heath",1,22.58958431,53.37148063,"Poland",NA,2014-07-03,10:16:00
"5082",5082,"86022980@OBS","Lycaena phlaeas","Animalia","Small Copper",3,22.58952329,53.37164539,"Poland",NA,2014-07-03,10:22:00
"5083",5083,"86022979@OBS","Coenonympha glycerion","Animalia","Chestnut Heath",2,22.55,53.35,"Poland",NA,2014-07-03,10:25:00
"5084",5084,"86022977@OBS","Melanargia galathea","Animalia","Marbled White",2,22.58942963,53.37163334,"Poland",NA,2014-07-03,10:27:00
"5085",5085,"86022976@OBS","Pieris napi","Animalia","Green-veined White",3,22.58955691,53.37145849,"Poland",NA,2014-07-03,10:28:00
"5086",5086,"86022975@OBS","Thymelicus lineola","Animalia","Essex Skipper",1,22.58954462,53.37143538,"Poland",NA,2014-07-03,10:30:00
"5087",5087,"86022973@OBS","Lycaena virgaureae","Animalia","Scarce Copper",1,22.55,53.35,"Poland",NA,2014-07-03,10:32:00
"5088",5088,"86022972@OBS","Grus grus","Animalia","Common Crane",1,22.584661,53.368703,"Poland",NA,2014-07-03,10:33:00
"5089",5089,"86022971@OBS","Lycaena alciphron","Animalia","Purple-shot Copper",2,22.58951065,53.37145986,"Poland",NA,2014-07-03,10:36:00
"5090",5090,"86022970@OBS","Hirundo rustica","Animalia","Barn Swallow",20,22.59017334,53.3713945,"Poland",NA,2014-07-03,10:37:00
"5091",5091,"86022969@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,22.59125825,53.36948903,"Poland",NA,2014-07-03,10:42:00
"5092",5092,"86022968@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,22.59247732,53.36872276,"Poland",NA,2014-07-03,10:43:00
"5093",5093,"86022967@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.55,53.35,"Poland",NA,2014-07-03,10:50:00
"5094",5094,"86022966@OBS","Apatura iris","Animalia","Purple Emperor",2,22.55,53.35,"Poland",NA,2014-07-03,10:51:00
"5095",5095,"86022961@OBS","Melanargia galathea","Animalia","Marbled White",1,22.5981016,53.34133556,"Poland",NA,2014-07-03,10:56:00
"5096",5096,"86022957@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.55,53.3,"Poland",NA,2014-07-03,10:58:00
"5097",5097,"86022956@OBS","Apatura iris","Animalia","Purple Emperor",1,22.6,53.3,"Poland",NA,2014-07-03,10:59:00
"5098",5098,"86022954@OBS","Arvicola amphibius/scherman","Animalia","Water Vole spec.",1,22.60180796,53.31831365,"Poland",NA,2014-07-03,11:06:00
"5099",5099,"86022953@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.60235276,53.31442278,"Poland",NA,2014-07-03,11:10:00
"5100",5100,"86022952@OBS","Brenthis ino","Animalia","Lesser Marbled Fritillary",2,22.6,53.3,"Poland",NA,2014-07-03,11:10:00
"5101",5101,"86022950@OBS","Natrix natrix","Animalia","European Grass Snake",1,22.6,53.3,"Poland",NA,2014-07-03,11:42:00
"5102",5102,"86022949@OBS","Leucorrhinia pectoralis","Animalia","Yellow-spotted Whiteface",1,22.6,53.3,"Poland",NA,2014-07-03,11:44:00
"5103",5103,"86022947@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",2,22.6,53.3,"Poland",NA,2014-07-03,12:01:00
"5104",5104,"86022945@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.6,53.3,"Poland",NA,2014-07-03,12:03:00
"5105",5105,"86022944@OBS","Celastrina argiolus","Animalia","Holly Blue",1,22.60019298,53.31415571,"Poland",NA,2014-07-03,12:03:00
"5106",5106,"86022943@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.55,53.3,"Poland",NA,2014-07-03,12:05:00
"5107",5107,"86022942@OBS","Aglais io","Animalia","Peacock",1,22.59992287,53.31419382,"Poland",NA,2014-07-03,12:05:00
"5108",5108,"86022941@OBS","Apatura iris","Animalia","Purple Emperor",2,22.55,53.3,"Poland",NA,2014-07-03,12:05:00
"5109",5109,"86022940@OBS","Melitaea athalia","Animalia","Heath Fritillary",20,22.55,53.3,"Poland",NA,2014-07-03,12:05:00
"5110",5110,"86022939@OBS","Brenthis ino","Animalia","Lesser Marbled Fritillary",5,22.55,53.3,"Poland",NA,2014-07-03,12:07:00
"5111",5111,"86022938@OBS","Aphantopus hyperantus","Animalia","Ringlet",10,22.5996741,53.31415182,"Poland",NA,2014-07-03,12:07:00
"5112",5112,"86022937@OBS","Heteropterus morpheus","Animalia","Large Chequered Skipper",1,22.55,53.3,"Poland",NA,2014-07-03,12:08:00
"5113",5113,"86022936@OBS","Celastrina argiolus","Animalia","Holly Blue",2,22.59755921,53.31378243,"Poland",NA,2014-07-03,12:14:00
"5114",5114,"86022935@OBS","Apatura iris","Animalia","Purple Emperor",2,22.55,53.3,"Poland",NA,2014-07-03,12:15:00
"5115",5115,"86022934@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.59755749,53.31378268,"Poland",NA,2014-07-03,12:15:00
